,accuracy,classifier_name,fit_time,dataset_name
3,0.7345454545454545,MultinomialNB,0.0039997100830078125,dataset14
4,0.7418181818181818,MultinomialNB,0.00400543212890625,dataset15
5,0.6884848484848485,MultinomialNB,0.005995035171508789,dataset16
6,0.769090909090909,MultinomialNB,0.0060002803802490234,dataset17
7,0.7587878787878788,MultinomialNB,0.005972385406494141,dataset18
8,0.6872727272727273,MultinomialNB,0.0059969425201416016,dataset19
9,0.74,MultinomialNB,0.004000186920166016,dataset20
0,0.6836363636363636,MultinomialNB,0.006034374237060547,dataset21
1,0.7163636363636363,MultinomialNB,0.003999471664428711,dataset22
2,0.7448484848484849,MultinomialNB,0.004967927932739258,dataset23
3,0.7345454545454545,MultinomialNB,0.007051944732666016,dataset24
4,0.7418181818181818,MultinomialNB,0.005992412567138672,dataset25
5,0.6884848484848485,MultinomialNB,0.006964445114135742,dataset26
6,0.769090909090909,MultinomialNB,0.004997968673706055,dataset27
7,0.7587878787878788,MultinomialNB,0.0039997100830078125,dataset28
8,0.6872727272727273,MultinomialNB,0.00695490837097168,dataset29
9,0.74,MultinomialNB,0.004000186920166016,dataset30
0,0.6836363636363636,MultinomialNB,0.003999471664428711,dataset31
1,0.7163636363636363,MultinomialNB,0.007003068923950195,dataset32
2,0.7448484848484849,MultinomialNB,0.0070002079010009766,dataset33
3,0.7345454545454545,MultinomialNB,0.006996870040893555,dataset34
4,0.7418181818181818,MultinomialNB,0.0050051212310791016,dataset35
5,0.6884848484848485,MultinomialNB,0.006995677947998047,dataset36
6,0.769090909090909,MultinomialNB,0.004995822906494141,dataset37
7,0.7587878787878788,MultinomialNB,0.007003068923950195,dataset38
8,0.6872727272727273,MultinomialNB,0.0070035457611083984,dataset39
9,0.74,MultinomialNB,0.006014585494995117,dataset40
0,0.6836363636363636,MultinomialNB,0.008000373840332031,dataset41
1,0.7163636363636363,MultinomialNB,0.006999015808105469,dataset42
2,0.7448484848484849,MultinomialNB,0.005998134613037109,dataset43
3,0.7345454545454545,MultinomialNB,0.003998517990112305,dataset44
4,0.7418181818181818,MultinomialNB,0.0050008296966552734,dataset45
5,0.6884848484848485,MultinomialNB,0.006998777389526367,dataset46
6,0.769090909090909,MultinomialNB,0.007036924362182617,dataset47
7,0.7587878787878788,MultinomialNB,0.006957292556762695,dataset48
8,0.6872727272727273,MultinomialNB,0.004004001617431641,dataset49
9,0.74,MultinomialNB,0.0039997100830078125,dataset50
0,0.32727272727272727,MLPClassifier,0.0299985408782959,dataset1
1,0.3393939393939394,MLPClassifier,0.03503990173339844,dataset2
2,0.34424242424242424,MLPClassifier,0.02595996856689453,dataset3
3,0.34424242424242424,MLPClassifier,0.026005268096923828,dataset4
4,0.34424242424242424,MLPClassifier,0.030000925064086914,dataset5
5,0.33515151515151514,MLPClassifier,0.03199458122253418,dataset6
6,0.3478787878787879,MLPClassifier,0.0279998779296875,dataset7
7,0.3466666666666667,MLPClassifier,0.03300166130065918,dataset8
8,0.3333333333333333,MLPClassifier,0.03199958801269531,dataset9
9,0.3206060606060606,MLPClassifier,0.030001401901245117,dataset10
0,0.32727272727272727,MLPClassifier,0.034000396728515625,dataset11
1,0.3393939393939394,MLPClassifier,0.03899836540222168,dataset12
2,0.34424242424242424,MLPClassifier,0.03503584861755371,dataset13
3,0.34424242424242424,MLPClassifier,0.030962467193603516,dataset14
4,0.34424242424242424,MLPClassifier,0.03200078010559082,dataset15
5,0.33515151515151514,MLPClassifier,0.02800607681274414,dataset16
6,0.3478787878787879,MLPClassifier,0.02699422836303711,dataset17
7,0.3466666666666667,MLPClassifier,0.03300023078918457,dataset18
8,0.3333333333333333,MLPClassifier,0.030000686645507812,dataset19
9,0.3206060606060606,MLPClassifier,0.02900099754333496,dataset20
0,0.32727272727272727,MLPClassifier,0.030997514724731445,dataset21
1,0.3393939393939394,MLPClassifier,0.03900003433227539,dataset22
2,0.34424242424242424,MLPClassifier,0.030998706817626953,dataset23
3,0.34424242424242424,MLPClassifier,0.03300142288208008,dataset24
4,0.34424242424242424,MLPClassifier,0.03400373458862305,dataset25
5,0.33515151515151514,MLPClassifier,0.040999412536621094,dataset26
6,0.3478787878787879,MLPClassifier,0.028002262115478516,dataset27
7,0.3466666666666667,MLPClassifier,0.029999494552612305,dataset28
8,0.3333333333333333,MLPClassifier,0.036998748779296875,dataset29
9,0.3206060606060606,MLPClassifier,0.03101515769958496,dataset30
