,accuracy,classifier_name,fit_time,dataset_name
8,0.7981651376146789,MLPClassifier,6.904695987701416,dataset19
9,0.6592398427260813,MLPClassifier,5.126227617263794,dataset20
0,0.7575360419397117,MLPClassifier,2.0420033931732178,dataset21
1,0.5937090432503277,MLPClassifier,1.578427791595459,dataset22
2,0.40235910878112713,MLPClassifier,1.2305967807769775,dataset23
3,0.5779816513761468,MLPClassifier,3.0451200008392334,dataset24
4,0.4692005242463958,MLPClassifier,1.3233544826507568,dataset25
5,0.7863695937090432,MLPClassifier,3.5243754386901855,dataset26
6,0.7339449541284404,MLPClassifier,8.280904293060303,dataset27
7,0.46788990825688076,MLPClassifier,1.7066757678985596,dataset28
8,0.7981651376146789,MLPClassifier,8.295538663864136,dataset29
9,0.6592398427260813,MLPClassifier,6.354650974273682,dataset30
0,0.7575360419397117,MLPClassifier,2.6216559410095215,dataset31
