,accuracy,classifier_name,fit_time,dataset_name
0,0.96,MultinomialNB,0.003000020980834961,dataset31
1,0.74,MultinomialNB,0.0029997825622558594,dataset32
2,0.5,MultinomialNB,0.003086566925048828,dataset33
3,0.84,MultinomialNB,0.004580497741699219,dataset34
4,0.56,MultinomialNB,0.0029993057250976562,dataset35
5,0.62,MultinomialNB,0.003000020980834961,dataset36
6,0.98,MultinomialNB,0.0029997825622558594,dataset37
7,0.92,MultinomialNB,0.0036525726318359375,dataset38
8,0.98,MultinomialNB,0.0040013790130615234,dataset39
9,0.58,MultinomialNB,0.003000020980834961,dataset40
0,0.96,MultinomialNB,0.0030002593994140625,dataset41
1,0.74,MultinomialNB,0.004680633544921875,dataset42
2,0.5,MultinomialNB,0.00403141975402832,dataset43
3,0.84,MultinomialNB,0.002995014190673828,dataset44
4,0.56,MultinomialNB,0.0029997825622558594,dataset45
5,0.62,MultinomialNB,0.003005504608154297,dataset46
6,0.98,MultinomialNB,0.0044803619384765625,dataset47
7,0.92,MultinomialNB,0.0029985904693603516,dataset48
8,0.98,MultinomialNB,0.003000020980834961,dataset49
9,0.58,MultinomialNB,0.0029997825622558594,dataset50
0,0.3,MLPClassifier,0.00864267349243164,dataset1
1,0.94,MLPClassifier,0.1493830680847168,dataset2
2,0.16,MLPClassifier,0.00708460807800293,dataset3
3,1.0,MLPClassifier,0.061038970947265625,dataset4
4,0.26,MLPClassifier,0.012160301208496094,dataset5
5,0.26,MLPClassifier,0.013887405395507812,dataset6
6,0.94,MLPClassifier,0.31723856925964355,dataset7
7,0.92,MLPClassifier,0.055536746978759766,dataset8
8,1.0,MLPClassifier,0.1672217845916748,dataset9
9,0.28,MLPClassifier,0.008261442184448242,dataset10
0,0.3,MLPClassifier,0.007999897003173828,dataset11
1,0.94,MLPClassifier,0.144026517868042,dataset12
2,0.16,MLPClassifier,0.009756088256835938,dataset13
3,1.0,MLPClassifier,0.0496830940246582,dataset14
4,0.26,MLPClassifier,0.006999492645263672,dataset15
5,0.26,MLPClassifier,0.008011817932128906,dataset16
